Date,Open,High,Low,Close,Adj Close,Volume,Days
2017-05-19,1361.530029,1374.420044,1361.530029,1367.329956,1367.329956,3831700000,918
2017-05-22,1367.880005,1378.300049,1367.880005,1377.140015,1377.140015,3176580000,919
2017-05-23,1378.23999,1383.079956,1372.050049,1380.97998,1380.97998,3216560000,920
2017-05-24,1381.160034,1386.069946,1376.550049,1382.51001,1382.51001,3389240000,921
2017-05-25,1384.810059,1391.420044,1380.329956,1383.390015,1383.390015,3538210000,922
2017-05-26,1383.140015,1383.680054,1376.150024,1382.23999,1382.23999,2806930000,923
2017-05-30,1381.170044,1381.170044,1370.959961,1371.189941,1371.189941,3205860000,924
2017-05-31,1372.199951,1374.430054,1354.849976,1370.209961,1370.209961,4518040000,925
2017-06-01,1370.329956,1396.199951,1370.329956,1396.060059,1396.060059,3860620000,926
2017-06-02,1396.079956,1414.959961,1396.040039,1405.390015,1405.390015,3465500000,927
2017-06-05,1405.140015,1405.140015,1396.439941,1396.449951,1396.449951,2916720000,928
2017-06-06,1395.050049,1401.790039,1386.699951,1394.900024,1394.900024,3376750000,929
2017-06-07,1395.530029,1400.410034,1392.199951,1396.670044,1396.670044,3576220000,930
2017-06-08,1396.780029,1419.319946,1394.689941,1415.609985,1415.609985,3735980000,931
2017-06-09,1416.150024,1433.790039,1413.609985,1421.709961,1421.709961,4029860000,932
2017-06-12,1421.099976,1426.099976,1415.589966,1419.209961,1419.209961,4031840000,933
2017-06-13,1420.060059,1427.550049,1420.060059,1425.98999,1425.98999,3278240000,934
2017-06-14,1426.030029,1426.130005,1411.400024,1417.569946,1417.569946,3558640000,935
2017-06-15,1415.469971,1415.469971,1402.52002,1410.079956,1410.079956,3371980000,936
2017-06-16,1407.219971,1407.219971,1399.26001,1406.72998,1406.72998,5299380000,937
2017-06-19,1407.069946,1420.189941,1407.069946,1418.079956,1418.079956,3271480000,938
2017-06-20,1417.76001,1417.76001,1402.790039,1402.969971,1402.969971,3422700000,939
2017-06-21,1403.329956,1411.880005,1398.459961,1399.25,1399.25,3599190000,940
2017-06-22,1399.369995,1408.339966,1396.869995,1404.540039,1404.540039,3477250000,941
2017-06-23,1404.780029,1415.77002,1402.77002,1414.780029,1414.780029,5282460000,942
2017-06-26,1415.119995,1420.77002,1409.150024,1416.640015,1416.640015,3243660000,943
2017-06-27,1416.349976,1420.609985,1403.380005,1403.52002,1403.52002,3564770000,944
2017-06-28,1404.459961,1426.329956,1404.459961,1425.27002,1425.27002,3479980000,945
2017-06-29,1425.48999,1428.030029,1403.02002,1416.199951,1416.199951,3869560000,946
2017-06-30,1416.72998,1420.98999,1413.290039,1415.359985,1415.359985,3366030000,947
2017-07-03,1416.469971,1429.369995,1416.469971,1426.680054,1426.680054,1901480000,948
2017-07-05,1426.530029,1426.530029,1412.619995,1420.150024,1420.150024,3368150000,949
2017-07-06,1418.859985,1418.859985,1398.829956,1400.810059,1400.810059,3368710000,950
2017-07-07,1401.349976,1416.680054,1401.349976,1415.839966,1415.839966,2929390000,951
2017-07-10,1415.280029,1418.050049,1405.75,1408.469971,1408.469971,3009880000,952
2017-07-11,1408.609985,1413.469971,1402.630005,1413.050049,1413.050049,3108800000,953
2017-07-12,1414.339966,1431.339966,1414.339966,1424.319946,1424.319946,3176900000,954
2017-07-13,1424.530029,1425.73999,1416.27002,1425.660034,1425.660034,3068510000,955
2017-07-14,1425.469971,1432.969971,1424.099976,1428.819946,1428.819946,2738460000,956
2017-07-17,1428.780029,1434.449951,1425.969971,1431.599976,1431.599976,2800580000,957
2017-07-18,1431.109985,1431.109985,1422.48999,1427.609985,1427.609985,2974090000,958
2017-07-19,1428.280029,1441.77002,1428.280029,1441.77002,1441.77002,3063810000,959
2017-07-20,1442.160034,1445.060059,1438.959961,1442.349976,1442.349976,3223820000,960
2017-07-21,1443.369995,1452.050049,1433.829956,1435.839966,1435.839966,3066880000,961
2017-07-24,1435.819946,1438.599976,1431.339966,1438.050049,1438.050049,3019920000,962
2017-07-25,1438.859985,1452.089966,1438.859985,1450.390015,1450.390015,4116360000,963
2017-07-26,1450.579956,1452.02002,1441.25,1442.280029,1442.280029,3597830000,964
2017-07-27,1442.26001,1446.630005,1427.689941,1433.619995,1433.619995,4035740000,965
2017-07-28,1432.589966,1432.589966,1425.800049,1429.26001,1429.26001,3302850000,966
2017-07-31,1429.459961,1432.459961,1420.660034,1425.140015,1425.140015,3475930000,967
2017-08-01,1426.030029,1430.660034,1420.819946,1428.329956,1428.329956,3470260000,968
2017-08-02,1428.030029,1428.030029,1408.52002,1412.900024,1412.900024,3487150000,969
2017-08-03,1413.089966,1414.719971,1402.390015,1405.22998,1405.22998,3662410000,970
2017-08-04,1405.140015,1413.040039,1405.140015,1412.319946,1412.319946,3239980000,971
2017-08-07,1412.400024,1417.420044,1408.619995,1414.170044,1414.170044,2935130000,972
2017-08-08,1413.930054,1426.290039,1407.569946,1410.150024,1410.150024,3347480000,973
2017-08-09,1409.780029,1409.780029,1393.23999,1396.949951,1396.949951,3310960000,974
2017-08-10,1396.599976,1396.599976,1372.540039,1372.540039,1372.540039,3635820000,975
2017-08-11,1372.26001,1376.369995,1368.329956,1374.22998,1374.22998,3161830000,976
2017-08-14,1375.130005,1394.530029,1375.130005,1394.310059,1394.310059,2824320000,977
2017-08-15,1394.699951,1395.880005,1382.949951,1383.23999,1383.23999,2922430000,978
2017-08-16,1384.180054,1391.680054,1381.900024,1383.530029,1383.530029,2956570000,979
2017-08-17,1383.069946,1384.73999,1358.800049,1358.939941,1358.939941,3164950000,980
2017-08-18,1357.01001,1362.339966,1349.349976,1357.790039,1357.790039,3426970000,981
2017-08-21,1357.73999,1358.089966,1351.199951,1356.900024,1356.900024,2803650000,982
2017-08-22,1357.890015,1372.329956,1357.890015,1371.540039,1371.540039,2780990000,983
2017-08-23,1370.680054,1373.280029,1363.170044,1369.73999,1369.73999,2796950000,984
2017-08-24,1370.160034,1377.050049,1370.160034,1373.880005,1373.880005,2849680000,985
2017-08-25,1374.380005,1380.599976,1373.530029,1377.449951,1377.449951,2593350000,986
2017-08-28,1377.76001,1382.530029,1377.060059,1382.22998,1382.22998,2682920000,987
2017-08-29,1381.310059,1385.189941,1371.800049,1383.680054,1383.680054,2739460000,988
2017-08-30,1383.209961,1392.77002,1381.199951,1391.319946,1391.319946,2637780000,989
2017-08-31,1392.040039,1406.439941,1392.040039,1405.280029,1405.280029,3353860000,990
2017-09-01,1405.819946,1413.869995,1405.819946,1413.569946,1413.569946,2712780000,991
2017-09-05,1413.300049,1414.550049,1394.51001,1399.660034,1399.660034,3502190000,992
2017-09-06,1400.01001,1406.02002,1399.27002,1402.199951,1402.199951,3400200000,993
2017-09-07,1402.459961,1404.310059,1393.880005,1398.670044,1398.670044,3365780000,994
2017-09-08,1398.189941,1403.530029,1394.430054,1399.430054,1399.430054,3308360000,995
2017-09-11,1400.560059,1415.75,1400.560059,1414.829956,1414.829956,3293460000,996
2017-09-12,1415.339966,1423.930054,1415.180054,1423.459961,1423.459961,3234280000,997
2017-09-13,1423.300049,1428.73999,1421.880005,1426.890015,1426.890015,3371370000,998
2017-09-14,1426.569946,1427.920044,1421.630005,1425.02002,1425.02002,3422470000,999
2017-09-15,1425.349976,1431.98999,1422.25,1431.709961,1431.709961,4862970000,1000
2017-09-18,1431.75,1444.27002,1431.75,1441.079956,1441.079956,3204700000,1001
2017-09-19,1441.189941,1442.579956,1438.290039,1440.400024,1440.400024,3253760000,1002
2017-09-20,1440.47998,1446.47998,1440,1445.420044,1445.420044,3584570000,1003
2017-09-21,1445.199951,1448.839966,1441.689941,1444.180054,1444.180054,2965590000,1004
2017-09-22,1443.469971,1451.51001,1441.859985,1450.780029,1450.780029,2877980000,1005
2017-09-25,1450.630005,1455.219971,1445.02002,1451.959961,1451.959961,3314530000,1006
2017-09-26,1452.25,1460.949951,1452.25,1456.859985,1456.859985,3070770000,1007
2017-09-27,1457.27002,1487.949951,1457.27002,1484.810059,1484.810059,3485070000,1008
2017-09-28,1484.800049,1489.349976,1478.199951,1488.790039,1488.790039,3173030000,1009
2017-09-29,1488.800049,1493.560059,1488.800049,1490.859985,1490.859985,3220260000,1010
2017-10-02,1491.050049,1509.47998,1491.050049,1509.469971,1509.469971,3226370000,1011
2017-10-03,1509.939941,1512.26001,1503.52002,1511.969971,1511.969971,3073480000,1012
2017-10-04,1512,1514.77002,1505.069946,1507.76001,1507.76001,3020770000,1013
2017-10-05,1508.339966,1514.939941,1508.339966,1512.089966,1512.089966,3059730000,1014
2017-10-06,1511.410034,1511.410034,1506.410034,1510.219971,1510.219971,2898270000,1015
2017-10-09,1510.410034,1513.300049,1501.77002,1503.560059,1503.560059,2486940000,1016
2017-10-10,1504.109985,1511.329956,1503.920044,1508.01001,1508.01001,2962610000,1017
2017-10-11,1507.910034,1510.619995,1505.140015,1506.920044,1506.920044,2991320000,1018
2017-10-12,1506.459961,1508.430054,1501.140015,1505.160034,1505.160034,3157280000,1019
2017-10-13,1505.459961,1508.219971,1502.22998,1502.660034,1502.660034,3150470000,1020
2017-10-16,1502.969971,1511.290039,1499.640015,1502.680054,1502.680054,2918030000,1021
2017-10-17,1502.530029,1505.800049,1495.900024,1497.5,1497.5,2901890000,1022
2017-10-18,1497.97998,1507.839966,1497.97998,1505.140015,1505.140015,2999320000,1023
2017-10-19,1502.969971,1505.140015,1491.380005,1502.040039,1502.040039,3019520000,1024
2017-10-20,1504.719971,1512.75,1504.719971,1509.25,1509.25,3394450000,1025
2017-10-23,1509.670044,1511.47998,1497.339966,1497.48999,1497.48999,3214470000,1026
2017-10-24,1498.189941,1505.569946,1498.189941,1500.420044,1500.420044,3435660000,1027
2017-10-25,1500.25,1500.420044,1482.530029,1493.47998,1493.47998,3885470000,1028
2017-10-26,1494.109985,1501.359985,1494.109985,1497.459961,1497.459961,3891750000,1029
2017-10-27,1497.540039,1508.319946,1493.48999,1508.319946,1508.319946,3896100000,1030
2017-10-30,1507.47998,1507.47998,1484.819946,1490.900024,1490.900024,3660230000,1031
2017-10-31,1491.439941,1506.780029,1491.439941,1502.530029,1502.530029,3844420000,1032
2017-11-01,1504.540039,1512.400024,1485.130005,1492.780029,1492.780029,3841200000,1033
2017-11-02,1492.900024,1499.939941,1487.72998,1496.550049,1496.550049,4050140000,1034
2017-11-03,1496.319946,1497.140015,1490.660034,1494.910034,1494.910034,3568710000,1035
2017-11-06,1495.030029,1501.48999,1494.73999,1497.959961,1497.959961,3541970000,1036
2017-11-07,1497.97998,1498,1476.719971,1479.089966,1479.089966,3815190000,1037
2017-11-08,1477.949951,1482.859985,1469.339966,1481.72998,1481.72998,3898450000,1038
2017-11-09,1481.290039,1481.619995,1463.48999,1475.02002,1475.02002,3844100000,1039
2017-11-10,1474.920044,1479.109985,1473.140015,1475.27002,1475.27002,3489740000,1040
2017-11-13,1474.439941,1476.680054,1466.089966,1475.069946,1475.069946,3405200000,1041
2017-11-14,1474.27002,1474.27002,1465.380005,1471.26001,1471.26001,3643580000,1042
2017-11-15,1470.900024,1470.900024,1454.170044,1464.089966,1464.089966,3586590000,1043
2017-11-16,1464.969971,1490.969971,1464.969971,1486.880005,1486.880005,3329730000,1044
2017-11-17,1485.699951,1496.859985,1481.089966,1492.819946,1492.819946,3309800000,1045
2017-11-20,1492.930054,1503.400024,1492.930054,1503.400024,1503.400024,3023940000,1046
2017-11-21,1503.449951,1519.530029,1503.449951,1518.890015,1518.890015,3351230000,1047
2017-11-22,1518.97998,1524.180054,1516.76001,1516.76001,1516.76001,2764110000,1048
2017-11-24,1517.410034,1521.380005,1516.52002,1519.160034,1519.160034,1385890000,1049
2017-11-27,1519.170044,1522.030029,1513.189941,1513.310059,1513.310059,3017720000,1050
2017-11-28,1514.150024,1536.630005,1514.150024,1536.430054,1536.430054,3493340000,1051
2017-11-29,1536.819946,1547.27002,1536.819946,1542.300049,1542.300049,4090630000,1052
2017-11-30,1542.619995,1551.689941,1541.209961,1544.140015,1544.140015,4965700000,1053
2017-12-01,1544.099976,1544.920044,1498.780029,1537.02002,1537.02002,3950930000,1054
2017-12-04,1539.27002,1559.609985,1531.72998,1532.410034,1532.410034,4025840000,1055
2017-12-05,1532.719971,1534.01001,1516.75,1516.76001,1516.76001,3547570000,1056
2017-12-06,1516.359985,1516.540039,1508.130005,1508.880005,1508.880005,3253080000,1057
2017-12-07,1508.930054,1524,1508.150024,1520.469971,1520.469971,3297060000,1058
2017-12-08,1521.780029,1529,1520.880005,1521.719971,1521.719971,3126750000,1059
2017-12-11,1522.099976,1527.469971,1518.300049,1519.839966,1519.839966,3141480000,1060
2017-12-12,1520.060059,1525.109985,1515.949951,1516.119995,1516.119995,3568910000,1061
2017-12-13,1516.189941,1532.380005,1516.079956,1524.449951,1524.449951,3568360000,1062
2017-12-14,1524.540039,1527,1504.890015,1506.949951,1506.949951,3442760000,1063
2017-12-15,1507.680054,1538.060059,1507.680054,1530.420044,1530.420044,5736910000,1064
2017-12-18,1530.810059,1552.319946,1530.810059,1548.920044,1548.920044,3727770000,1065
2017-12-19,1549.319946,1552.209961,1535.910034,1536.75,1536.75,3407680000,1066
2017-12-20,1538.73999,1544.349976,1536.22998,1540.079956,1540.079956,3246230000,1067
2017-12-21,1540.459961,1551.209961,1540.459961,1547.109985,1547.109985,3293130000,1068
2017-12-22,1547.23999,1548.25,1541.699951,1542.930054,1542.930054,2401030000,1069
2017-12-26,1542.73999,1546.589966,1541.209961,1544.22998,1544.22998,1970660000,1070
2017-12-27,1544.390015,1550.619995,1541.949951,1543.939941,1543.939941,2202900000,1071
2017-12-28,1544.050049,1549.040039,1542.52002,1548.930054,1548.930054,2174890000,1072
2017-12-29,1549.060059,1551.939941,1535.51001,1535.51001,1535.51001,2447760000,1073
2018-01-02,1536.119995,1550.300049,1536.119995,1550.01001,1550.01001,3397430000,1074
2018-01-03,1550.280029,1555.079956,1547.589966,1552.579956,1552.579956,3544030000,1075
2018-01-04,1552.97998,1560.839966,1552.369995,1555.719971,1555.719971,3697340000,1076
2018-01-05,1555.869995,1560.069946,1552.130005,1560.01001,1560.01001,3239280000,1077
2018-01-08,1559.800049,1562.98999,1548.22998,1561.810059,1561.810059,3246160000,1078
2018-01-09,1562.219971,1565.579956,1558.859985,1560.099976,1560.099976,3467460000,1079
2018-01-10,1559.01001,1561.910034,1551.52002,1559.800049,1559.800049,3579900000,1080
2018-01-11,1560.219971,1586.790039,1560.219971,1586.790039,1586.790039,3645690000,1081
2018-01-12,1587.119995,1598.180054,1587.119995,1591.969971,1591.969971,3587220000,1082
2018-01-16,1592.910034,1604.02002,1570.75,1572.969971,1572.969971,4362880000,1083
2018-01-17,1573.72998,1589.130005,1573.72998,1586.660034,1586.660034,3790340000,1084
2018-01-18,1586.310059,1586.310059,1576.410034,1576.72998,1576.72998,3703300000,1085
2018-01-19,1576.5,1597.630005,1575.319946,1597.630005,1597.630005,3724230000,1086
2018-01-22,1598.140015,1605.170044,1595.550049,1605.170044,1605.170044,3489480000,1087
2018-01-23,1604.939941,1612.550049,1599.209961,1610.709961,1610.709961,3541140000,1088
2018-01-24,1611.689941,1615.52002,1595.939941,1601.77002,1601.77002,4079270000,1089
2018-01-25,1601.589966,1607.790039,1594.420044,1601.670044,1601.670044,3873100000,1090
2018-01-26,1602.969971,1608.060059,1599.5,1608.060059,1608.060059,3474680000,1091
2018-01-29,1607.810059,1607.949951,1597.880005,1598.109985,1598.109985,3587420000,1092
2018-01-30,1595.640015,1595.640015,1579.48999,1582.819946,1582.819946,4012070000,1093
2018-01-31,1584.709961,1594.27002,1571.26001,1574.97998,1574.97998,4276270000,1094
2018-02-01,1574.72998,1582.280029,1568.849976,1579.869995,1579.869995,3977380000,1095
2018-02-02,1577.030029,1577.030029,1547.060059,1547.27002,1547.27002,4340220000,1096
2018-02-05,1544.939941,1547.030029,1491.060059,1491.089966,1491.089966,5310840000,1097
2018-02-06,1486.849976,1512.97998,1461.449951,1507.170044,1507.170044,5917350000,1098
2018-02-07,1506.660034,1517,1503.319946,1507.969971,1507.969971,4646300000,1099
2018-02-08,1508.449951,1511.209961,1463.73999,1463.790039,1463.790039,5333840000,1100
2018-02-09,1467.719971,1487.579956,1436.430054,1477.839966,1477.839966,5690110000,1101
2018-02-12,1479.109985,1498.109985,1466.880005,1490.97998,1490.97998,4069220000,1102
2018-02-13,1489.660034,1497.02002,1481.939941,1494.949951,1494.949951,3503540000,1103
2018-02-14,1492.76001,1523.890015,1483.290039,1522.099976,1522.099976,4011940000,1104
2018-02-15,1524.180054,1537.77002,1516.880005,1537.199951,1537.199951,3696140000,1105
2018-02-16,1536.319946,1551.51001,1532.219971,1543.550049,1543.550049,3646920000,1106
2018-02-20,1542.380005,1546.430054,1527.560059,1529.98999,1529.98999,3646920000,1107
2018-02-21,1530.47998,1555.280029,1530.47998,1531.839966,1531.839966,3789040000,1108
2018-02-22,1532.790039,1548.290039,1529.199951,1529.98999,1529.98999,3720620000,1109
2018-02-23,1531.349976,1549.189941,1531.349976,1549.189941,1549.189941,3200360000,1110
2018-02-26,1550.089966,1560.73999,1544.98999,1559.329956,1559.329956,3436590000,1111
2018-02-27,1559.27002,1564.630005,1536.469971,1536.469971,1536.469971,3752070000,1112
2018-02-28,1536.800049,1543.75,1512.449951,1512.449951,1512.449951,4244570000,1113
2018-03-01,1512.069946,1522.469971,1494.290039,1507.390015,1507.390015,4514490000,1114
2018-03-02,1506.810059,1535.199951,1494,1533.170044,1533.170044,3891250000,1115
2018-03-05,1531.98999,1550.76001,1525.079956,1546.050049,1546.050049,3733640000,1116
2018-03-06,1546.719971,1562.199951,1538.630005,1562.199951,1562.199951,3389030000,1117
2018-03-07,1560.969971,1576.72998,1550.469971,1574.530029,1574.530029,3406690000,1118
2018-03-08,1575.650024,1580.48999,1564.589966,1571.969971,1571.969971,3206040000,1119
2018-03-09,1573.189941,1597.300049,1573.189941,1597.140015,1597.140015,3376870000,1120
2018-03-12,1597.290039,1603.790039,1594.109985,1601.060059,1601.060059,3216960000,1121
2018-03-13,1601.650024,1609.050049,1590.109985,1592.050049,1592.050049,3324290000,1122
2018-03-14,1592.459961,1598.329956,1582.640015,1584.310059,1584.310059,3394630000,1123
2018-03-15,1584.400024,1588.02002,1572.160034,1576.619995,1576.619995,3543710000,1124
